,ID hecho,AAA,MM,DD,VEHICULO_VICTIMA,SEXO,EDAD_VICTIMA,GRAVEDAD
8690,LC-2019-0556409,2019,9,5,SD,FEMENINO,55,SD
8691,LC-2019-0556471,2019,9,5,SD,MASCULINO,42,SD
8692,LC-2019-0556579,2019,9,5,SD,FEMENINO,51,SD
8693,LC-2019-0556579,2019,9,5,SD,FEMENINO,33,SD
8694,LC-2019-0556605,2019,9,5,SD,MASCULINO,24,SD
8695,LC-2019-0556632,2019,9,5,SD,MASCULINO,43,SD
8696,LC-2019-0556739,2019,9,5,SD,MASCULINO,57,SD
8697,LC-2019-0556831,2019,9,5,SD,FEMENINO,58,SD
8698,LC-2019-0556976,2019,9,5,SD,MASCULINO,43,SD
8699,LC-2019-0557041,2019,9,5,SD,FEMENINO,53,SD
8700,LC-2019-0557099,2019,9,5,SD,MASCULINO,0,SD
8701,LC-2019-0557110,2019,9,5,SD,FEMENINO,24,SD
8702,LC-2019-0557329,2019,9,5,SD,FEMENINO,0,SD
8703,LC-2019-0557329,2019,9,5,SD,FEMENINO,0,SD
8704,LC-2019-0557539,2019,9,5,SD,MASCULINO,36,SD
8705,LC-2019-0557549,2019,9,5,SD,MASCULINO,38,SD
8706,LC-2019-0557549,2019,9,5,SD,FEMENINO,59,SD
8707,LC-2019-0557549,2019,9,5,SD,FEMENINO,0,SD
8708,LC-2019-0557571,2019,9,5,SD,FEMENINO,53,SD
8709,LC-2019-0557653,2019,9,5,SD,MASCULINO,0,SD
8710,LC-2019-0557746,2019,9,5,SD,MASCULINO,30,SD
8711,LC-2019-0557803,2019,9,5,SD,MASCULINO,36,SD
8712,LC-2019-0557834,2019,9,5,SD,FEMENINO,0,SD
8713,LC-2019-0557887,2019,9,5,SD,MASCULINO,39,SD
8714,LC-2019-0557887,2019,9,5,SD,MASCULINO,38,SD
8715,LC-2019-0557892,2019,9,5,SD,FEMENINO,61,SD
8716,LC-2019-0558047,2019,9,5,SD,MASCULINO,19,SD
8717,LC-2019-0558059,2019,9,5,SD,MASCULINO,19,SD
8718,LC-2019-0558102,2019,9,5,SD,FEMENINO,33,SD
8719,LC-2019-0558115,2019,9,5,SD,MASCULINO,30,SD
8720,LC-2019-0558834,2019,9,5,SD,MASCULINO,26,SD
8721,LC-2019-0559767,2019,9,5,SD,MASCULINO,19,SD
8722,LC-2019-0288435,2019,9,5,SD,MASCULINO,34,SD
8723,LC-2019-0289379,2019,9,5,SD,MASCULINO,51,SD
8724,LC-2019-0558432,2019,9,6,SD,FEMENINO,62,SD
8725,LC-2019-0558510,2019,9,6,SD,MASCULINO,26,SD
8726,LC-2019-0558525,2019,9,6,SD,FEMENINO,18,SD
8727,LC-2019-0558603,2019,9,6,SD,MASCULINO,41,SD
8728,LC-2019-0558863,2019,9,6,SD,FEMENINO,34,SD
8729,LC-2019-0559347,2019,9,6,SD,MASCULINO,32,SD
8730,LC-2019-0559431,2019,9,6,SD,MASCULINO,57,SD
8731,LC-2019-0559437,2019,9,6,SD,MASCULINO,29,SD
8732,LC-2019-0559561,2019,9,6,SD,MASCULINO,38,SD
8733,LC-2019-0559585,2019,9,6,SD,FEMENINO,45,SD
8734,LC-2019-0559585,2019,9,6,SD,MASCULINO,0,SD
8735,LC-2019-0559727,2019,9,6,SD,MASCULINO,30,SD
8736,LC-2019-0559737,2019,9,6,SD,MASCULINO,34,SD
8737,LC-2019-0559815,2019,9,6,SD,MASCULINO,40,SD
8738,LC-2019-0559816,2019,9,6,SD,MASCULINO,0,SD
8739,LC-2019-0559820,2019,9,6,SD,FEMENINO,0,SD
8740,LC-2019-0559820,2019,9,6,SD,MASCULINO,0,SD
8741,LC-2019-0559928,2019,9,6,SD,FEMENINO,23,SD
8742,LC-2019-0559964,2019,9,6,SD,MASCULINO,37,SD
8743,LC-2019-0559974,2019,9,6,SD,MASCULINO,28,SD
8744,LC-2019-0560007,2019,9,6,SD,MASCULINO,27,SD
8745,LC-2019-0560014,2019,9,6,SD,MASCULINO,21,SD
8746,LC-2019-0560044,2019,9,6,SD,MASCULINO,0,SD
8747,LC-2019-0560085,2019,9,6,SD,MASCULINO,24,SD
8748,LC-2019-0560103,2019,9,6,SD,MASCULINO,0,SD
8749,LC-2019-0560125,2019,9,6,SD,MASCULINO,0,SD
8750,LC-2019-0560267,2019,9,6,SD,MASCULINO,58,SD
8751,LC-2019-0560272,2019,9,6,SD,MASCULINO,25,SD
8752,LC-2019-0560287,2019,9,6,SD,MASCULINO,33,SD
8753,LC-2019-0560331,2019,9,6,SD,MASCULINO,29,SD
8754,LC-2019-0560479,2019,9,6,SD,FEMENINO,31,SD
8755,LC-2019-0560528,2019,9,6,SD,MASCULINO,59,SD
8756,LC-2019-0560595,2019,9,6,SD,MASCULINO,32,SD
8757,LC-2019-0560615,2019,9,6,SD,MASCULINO,37,SD
8758,LC-2019-0560632,2019,9,6,SD,MASCULINO,46,SD
8759,LC-2019-0560965,2019,9,6,SD,MASCULINO,28,SD
8760,LC-2019-0562064,2019,9,6,SD,MASCULINO,43,SD
8761,LC-2019-0565386,2019,9,6,SD,MASCULINO,20,SD
8762,LC-2019-0567347,2019,9,6,SD,MASCULINO,37,SD
8763,LC-2019-0561015,2019,9,7,SD,MASCULINO,32,SD
8764,LC-2019-0561209,2019,9,7,SD,MASCULINO,40,SD
8765,LC-2019-0561458,2019,9,7,SD,FEMENINO,80,SD
8766,LC-2019-0561474,2019,9,7,SD,MASCULINO,78,SD
8767,LC-2019-0561606,2019,9,7,SD,MASCULINO,43,SD
8768,LC-2019-0561635,2019,9,7,SD,MASCULINO,23,SD
8769,LC-2019-0561898,2019,9,7,SD,FEMENINO,33,SD
8770,LC-2019-0561919,2019,9,7,SD,FEMENINO,37,SD
8771,LC-2019-0562048,2019,9,7,SD,MASCULINO,18,SD
8772,LC-2019-0562074,2019,9,7,SD,MASCULINO,36,SD
8773,LC-2019-0562150,2019,9,7,SD,FEMENINO,23,SD
8774,LC-2019-0599617,2019,9,7,SD,FEMENINO,0,SD
8775,LC-2019-0562315,2019,9,8,SD,MASCULINO,40,SD
8776,LC-2019-0562321,2019,9,8,SD,MASCULINO,31,SD
8777,LC-2019-0562402,2019,9,8,SD,FEMENINO,14,SD
8778,LC-2019-0562484,2019,9,8,SD,MASCULINO,76,SD
8779,LC-2019-0562484,2019,9,8,SD,MASCULINO,0,SD
8780,LC-2019-0562552,2019,9,8,SD,FEMENINO,27,SD
8781,LC-2019-0562552,2019,9,8,SD,FEMENINO,27,SD
8782,LC-2019-0562668,2019,9,8,SD,FEMENINO,46,SD
8783,LC-2019-0562679,2019,9,8,SD,MASCULINO,49,SD
8784,LC-2019-0562861,2019,9,8,SD,FEMENINO,71,SD
8785,LC-2019-0562952,2019,9,8,SD,MASCULINO,46,SD
8786,LC-2019-0562962,2019,9,8,SD,FEMENINO,26,SD
8787,LC-2019-0562980,2019,9,8,SD,FEMENINO,23,SD
8788,LC-2019-0563026,2019,9,8,SD,MASCULINO,29,SD
8789,LC-2019-0563026,2019,9,8,SD,MASCULINO,30,SD
8790,LC-2019-0563239,2019,9,8,SD,MASCULINO,7,SD
8791,LC-2019-0563284,2019,9,8,SD,MASCULINO,19,SD
8792,LC-2019-0563326,2019,9,8,SD,MASCULINO,41,SD
8793,LC-2019-0563326,2019,9,8,SD,MASCULINO,17,SD
8794,LC-2019-0563340,2019,9,8,SD,MASCULINO,30,SD
8795,LC-2019-0563413,2019,9,8,SD,FEMENINO,22,SD
8796,LC-2019-0563471,2019,9,8,SD,MASCULINO,24,SD
8797,LC-2019-0563471,2019,9,8,SD,MASCULINO,34,SD
8798,LC-2019-0589625,2019,9,8,SD,MASCULINO,0,SD
8799,LC-2019-0563435,2019,9,9,SD,SD,0,SD
8800,LC-2019-0563530,2019,9,9,SD,MASCULINO,27,SD
8801,LC-2019-0563660,2019,9,9,SD,FEMENINO,42,SD
8802,LC-2019-0563683,2019,9,9,SD,FEMENINO,19,SD
8803,LC-2019-0563683,2019,9,9,SD,FEMENINO,21,SD
8804,LC-2019-0563683,2019,9,9,SD,MASCULINO,43,SD
8805,LC-2019-0563683,2019,9,9,SD,FEMENINO,22,SD
8806,LC-2019-0563707,2019,9,9,SD,FEMENINO,24,SD
8807,LC-2019-0564224,2019,9,9,SD,MASCULINO,42,SD
8808,LC-2019-0564257,2019,9,9,SD,MASCULINO,25,SD
8809,LC-2019-0564307,2019,9,9,SD,MASCULINO,32,SD
8810,LC-2019-0564390,2019,9,9,SD,MASCULINO,45,SD
8811,LC-2019-0564424,2019,9,9,SD,FEMENINO,25,SD
8812,LC-2019-0564613,2019,9,9,SD,MASCULINO,50,SD
8813,LC-2019-0564631,2019,9,9,SD,MASCULINO,37,SD
8814,LC-2019-0564652,2019,9,9,SD,MASCULINO,32,SD
8815,LC-2019-0564675,2019,9,9,SD,FEMENINO,43,SD
8816,LC-2019-0564679,2019,9,9,SD,MASCULINO,39,SD
8817,LC-2019-0564710,2019,9,9,SD,MASCULINO,42,SD
8818,LC-2019-0564710,2019,9,9,SD,FEMENINO,51,SD
8819,LC-2019-0564829,2019,9,9,SD,SD,0,SD
8820,LC-2019-0564867,2019,9,9,SD,MASCULINO,22,SD
8821,LC-2019-0565217,2019,9,9,SD,MASCULINO,32,SD
8822,LC-2019-0565450,2019,9,9,SD,MASCULINO,29,SD
8823,LC-2019-0565450,2019,9,9,SD,MASCULINO,31,SD
8824,LC-2019-0565450,2019,9,9,SD,MASCULINO,47,SD
8825,LC-2019-0565476,2019,9,9,SD,MASCULINO,54,SD
8826,LC-2019-0565512,2019,9,9,SD,FEMENINO,36,SD
8827,LC-2019-0565665,2019,9,9,SD,FEMENINO,38,SD
8828,LC-2019-0565665,2019,9,9,SD,MASCULINO,47,SD
8829,LC-2019-0565679,2019,9,9,SD,MASCULINO,26,SD
8830,LC-2019-0565679,2019,9,9,SD,MASCULINO,68,SD
8831,LC-2019-0565733,2019,9,9,SD,MASCULINO,46,SD
8832,LC-2019-0565745,2019,9,9,SD,FEMENINO,48,SD
8833,LC-2019-0565755,2019,9,9,SD,MASCULINO,35,SD
8834,LC-2019-0565755,2019,9,9,SD,MASCULINO,23,SD
8835,LC-2019-0565798,2019,9,9,SD,MASCULINO,32,SD
8836,LC-2019-0565801,2019,9,9,SD,MASCULINO,26,SD
8837,LC-2019-0565947,2019,9,9,SD,MASCULINO,26,SD
8838,LC-2019-0566015,2019,9,9,SD,MASCULINO,18,SD
8839,LC-2019-0566015,2019,9,9,SD,MASCULINO,50,SD
8840,LC-2019-0566029,2019,9,9,SD,SD,0,SD
8841,LC-2019-0604766,2019,9,9,SD,FEMENINO,24,SD
8842,LC-2019-0604766,2019,9,9,SD,FEMENINO,24,SD
8843,LC-2019-0565098,2019,9,10,SD,MASCULINO,22,SD
8844,LC-2019-0566341,2019,9,10,SD,FEMENINO,23,SD
8845,LC-2019-0566341,2019,9,10,SD,MASCULINO,41,SD
8846,LC-2019-0566688,2019,9,10,SD,FEMENINO,48,SD
8847,LC-2019-0567191,2019,9,10,SD,MASCULINO,42,SD
8848,LC-2019-0567365,2019,9,10,SD,MASCULINO,42,SD
8849,LC-2019-0567429,2019,9,10,SD,MASCULINO,38,SD
8850,LC-2019-0567520,2019,9,10,SD,MASCULINO,24,SD
8851,LC-2019-0567553,2019,9,10,SD,MASCULINO,0,SD
8852,LC-2019-0567566,2019,9,10,SD,MASCULINO,34,SD
8853,LC-2019-0567622,2019,9,10,SD,MASCULINO,23,SD
8854,LC-2019-0567942,2019,9,10,SD,SD,0,SD
8855,LC-2019-0567984,2019,9,10,SD,MASCULINO,35,SD
8856,LC-2019-0567985,2019,9,10,SD,MASCULINO,25,SD
8857,LC-2019-0568022,2019,9,10,SD,FEMENINO,47,SD
8858,LC-2019-0568027,2019,9,10,SD,MASCULINO,81,SD
8859,LC-2019-0568027,2019,9,10,SD,FEMENINO,0,SD
8860,LC-2019-0568046,2019,9,10,SD,MASCULINO,67,SD
8861,LC-2019-0568152,2019,9,10,SD,MASCULINO,0,SD
8862,LC-2019-0568180,2019,9,10,SD,FEMENINO,52,SD
8863,LC-2019-0568201,2019,9,10,SD,MASCULINO,27,SD
8864,LC-2019-0568231,2019,9,10,SD,MASCULINO,29,SD
8865,LC-2019-0568231,2019,9,10,SD,FEMENINO,29,SD
8866,LC-2019-0568264,2019,9,10,SD,MASCULINO,0,SD
8867,LC-2019-0568264,2019,9,10,SD,MASCULINO,0,SD
8868,LC-2019-0568264,2019,9,10,SD,MASCULINO,0,SD
8869,LC-2019-0568300,2019,9,10,SD,MASCULINO,47,SD
8870,LC-2019-0568314,2019,9,10,SD,FEMENINO,68,SD
8871,LC-2019-0568314,2019,9,10,SD,FEMENINO,42,SD
8872,LC-2019-0568326,2019,9,10,SD,MASCULINO,31,SD
8873,LC-2019-0568459,2019,9,10,SD,MASCULINO,19,SD
8874,LC-2019-0568600,2019,9,10,SD,MASCULINO,25,SD
8875,LC-2019-0568691,2019,9,10,SD,FEMENINO,31,SD
8876,LC-2019-0568699,2019,9,10,SD,MASCULINO,0,SD
8877,LC-2019-0572498,2019,9,10,SD,MASCULINO,26,SD
8878,LC-2019-0568801,2019,9,11,SD,FEMENINO,34,SD
8879,LC-2019-0568801,2019,9,11,SD,MASCULINO,37,SD
8880,LC-2019-0569303,2019,9,11,SD,FEMENINO,55,SD
8881,LC-2019-0569461,2019,9,11,SD,MASCULINO,0,SD
8882,LC-2019-0569865,2019,9,11,SD,MASCULINO,26,SD
8883,LC-2019-0570086,2019,9,11,SD,MASCULINO,30,SD
8884,LC-2019-0570162,2019,9,11,SD,FEMENINO,41,SD
8885,LC-2019-0570306,2019,9,11,SD,FEMENINO,0,SD
8886,LC-2019-0570424,2019,9,11,SD,MASCULINO,40,SD
8887,LC-2019-0570469,2019,9,11,SD,MASCULINO,17,SD
8888,LC-2019-0570469,2019,9,11,SD,FEMENINO,52,SD
8889,LC-2019-0570470,2019,9,11,SD,MASCULINO,61,SD
8890,LC-2019-0570509,2019,9,11,SD,FEMENINO,18,SD
8891,LC-2019-0570509,2019,9,11,SD,MASCULINO,25,SD
8892,LC-2019-0570509,2019,9,11,SD,MASCULINO,20,SD
8893,LC-2019-0570509,2019,9,11,SD,MASCULINO,21,SD
8894,LC-2019-0570552,2019,9,11,SD,MASCULINO,25,SD
8895,LC-2019-0570559,2019,9,11,SD,MASCULINO,37,SD
8896,LC-2019-0570579,2019,9,11,SD,MASCULINO,29,SD
8897,LC-2019-0570679,2019,9,11,SD,MASCULINO,29,SD
8898,LC-2019-0570679,2019,9,11,SD,MASCULINO,0,SD
8899,LC-2019-0570954,2019,9,11,SD,FEMENINO,32,SD
8900,LC-2019-0571002,2019,9,11,SD,MASCULINO,52,SD
8901,LC-2019-0571074,2019,9,11,SD,MASCULINO,37,SD
8902,LC-2019-0571133,2019,9,11,SD,FEMENINO,33,SD
8903,LC-2019-0571143,2019,9,11,SD,MASCULINO,0,SD
8904,LC-2019-0571145,2019,9,11,SD,MASCULINO,23,SD
8905,LC-2019-0571173,2019,9,11,SD,MASCULINO,55,SD
8906,LC-2019-0571253,2019,9,11,SD,MASCULINO,0,SD
8907,LC-2019-0571253,2019,9,11,SD,MASCULINO,29,SD
8908,LC-2019-0580537,2019,9,11,SD,MASCULINO,20,SD
8909,LC-2019-0583748,2019,9,11,SD,MASCULINO,34,SD
8910,LC-2019-0603215,2019,9,11,SD,FEMENINO,0,SD
8911,LC-2019-0642969,2019,9,11,SD,FEMENINO,21,SD
8912,LC-2019-0642969,2019,9,11,SD,MASCULINO,50,SD
8913,LC-2019-0571181,2019,9,12,SD,FEMENINO,72,SD
8914,LC-2019-0571323,2019,9,12,SD,MASCULINO,28,SD
8915,LC-2019-0571759,2019,9,12,SD,MASCULINO,41,SD
8916,LC-2019-0571927,2019,9,12,SD,FEMENINO,26,SD
8917,LC-2019-0571927,2019,9,12,SD,MASCULINO,45,SD
8918,LC-2019-0571936,2019,9,12,SD,FEMENINO,59,SD
8919,LC-2019-0572043,2019,9,12,SD,FEMENINO,76,SD
8920,LC-2019-0572216,2019,9,12,SD,FEMENINO,70,SD
8921,LC-2019-0572429,2019,9,12,SD,MASCULINO,31,SD
8922,LC-2019-0572489,2019,9,12,SD,MASCULINO,21,SD
8923,LC-2019-0572537,2019,9,12,SD,MASCULINO,28,SD
8924,LC-2019-0572694,2019,9,12,SD,MASCULINO,51,SD
8925,LC-2019-0572804,2019,9,12,SD,FEMENINO,85,SD
8926,LC-2019-0572868,2019,9,12,SD,MASCULINO,28,SD
8927,LC-2019-0572916,2019,9,12,SD,FEMENINO,55,SD
8928,LC-2019-0573068,2019,9,12,SD,FEMENINO,40,SD
8929,LC-2019-0573238,2019,9,12,SD,FEMENINO,67,SD
8930,LC-2019-0573238,2019,9,12,SD,MASCULINO,50,SD
8931,LC-2019-0573238,2019,9,12,SD,MASCULINO,90,SD
8932,LC-2019-0573262,2019,9,12,SD,MASCULINO,22,SD
8933,LC-2019-0573332,2019,9,12,SD,MASCULINO,27,SD
8934,LC-2019-0573361,2019,9,12,SD,MASCULINO,45,SD
8935,LC-2019-0573388,2019,9,12,SD,MASCULINO,45,SD
8936,LC-2019-0573423,2019,9,12,SD,MASCULINO,23,SD
8937,LC-2019-0573423,2019,9,12,SD,FEMENINO,46,SD
8938,LC-2019-0573423,2019,9,12,SD,FEMENINO,46,SD
8939,LC-2019-0573423,2019,9,12,SD,FEMENINO,30,SD
8940,LC-2019-0573438,2019,9,12,SD,FEMENINO,27,SD
8941,LC-2019-0573479,2019,9,12,SD,MASCULINO,43,SD
8942,LC-2019-0573738,2019,9,12,SD,MASCULINO,30,SD
8943,LC-2019-0574644,2019,9,12,SD,MASCULINO,61,SD
8944,LC-2019-0574644,2019,9,12,SD,MASCULINO,76,SD
8945,LC-2019-0574662,2019,9,12,SD,MASCULINO,39,SD
8946,LC-2019-0573630,2019,9,13,SD,MASCULINO,83,SD
8947,LC-2019-0573778,2019,9,13,SD,MASCULINO,30,SD
8948,LC-2019-0573883,2019,9,13,SD,MASCULINO,22,SD
8949,LC-2019-0573883,2019,9,13,SD,FEMENINO,0,SD
8950,LC-2019-0573991,2019,9,13,SD,MASCULINO,23,SD
8951,LC-2019-0573991,2019,9,13,SD,FEMENINO,52,SD
8952,LC-2019-0574043,2019,9,13,SD,FEMENINO,36,SD
8953,LC-2019-0574048,2019,9,13,SD,FEMENINO,38,SD
8954,LC-2019-0574048,2019,9,13,SD,FEMENINO,47,SD
8955,LC-2019-0574086,2019,9,13,SD,MASCULINO,39,SD
8956,LC-2019-0574251,2019,9,13,SD,MASCULINO,36,SD
8957,LC-2019-0574282,2019,9,13,SD,MASCULINO,50,SD
8958,LC-2019-0574299,2019,9,13,SD,FEMENINO,54,SD
8959,LC-2019-0574501,2019,9,13,SD,MASCULINO,31,SD
8960,LC-2019-0574518,2019,9,13,SD,MASCULINO,27,SD
8961,LC-2019-0574530,2019,9,13,SD,MASCULINO,18,SD
8962,LC-2019-0574625,2019,9,13,SD,MASCULINO,22,SD
8963,LC-2019-0574625,2019,9,13,SD,MASCULINO,29,SD
8964,LC-2019-0574631,2019,9,13,SD,FEMENINO,0,SD
8965,LC-2019-0574632,2019,9,13,SD,MASCULINO,40,SD
8966,LC-2019-0574733,2019,9,13,SD,MASCULINO,0,SD
8967,LC-2019-0574908,2019,9,13,SD,FEMENINO,66,SD
8968,LC-2019-0574911,2019,9,13,SD,MASCULINO,28,SD
8969,LC-2019-0574956,2019,9,13,SD,MASCULINO,64,SD
8970,LC-2019-0574984,2019,9,13,SD,MASCULINO,30,SD
8971,LC-2019-0574996,2019,9,13,SD,FEMENINO,34,SD
8972,LC-2019-0574996,2019,9,13,SD,MASCULINO,41,SD
8973,LC-2019-0574996,2019,9,13,SD,MASCULINO,44,SD
8974,LC-2019-0575074,2019,9,13,SD,MASCULINO,14,SD
8975,LC-2019-0575175,2019,9,13,SD,FEMENINO,37,SD
8976,LC-2019-0575305,2019,9,13,SD,FEMENINO,26,SD
8977,LC-2019-0397801,2019,6,26,SD,MASCULINO,34,SD
8978,LC-2019-0575452,2019,9,13,SD,MASCULINO,37,SD
8979,LC-2019-0575489,2019,9,13,SD,MASCULINO,0,SD
8980,LC-2019-0575591,2019,9,13,SD,MASCULINO,49,SD
8981,LC-2019-0575642,2019,9,13,SD,MASCULINO,76,SD
8982,LC-2019-0575768,2019,9,13,SD,FEMENINO,21,SD
8983,LC-2019-0575777,2019,9,13,SD,MASCULINO,47,SD
8984,LC-2019-0575839,2019,9,13,SD,MASCULINO,40,SD
8985,LC-2019-0575861,2019,9,13,SD,MASCULINO,21,SD
8986,LC-2019-0575883,2019,9,13,SD,MASCULINO,35,SD
8987,LC-2019-0575914,2019,9,13,SD,MASCULINO,52,SD
8988,LC-2019-0576102,2019,9,13,SD,MASCULINO,29,SD
8989,LC-2019-0576128,2019,9,13,SD,FEMENINO,25,SD
8990,LC-2019-0576128,2019,9,13,SD,FEMENINO,78,SD
8991,LC-2019-0576130,2019,9,13,SD,MASCULINO,24,SD
8992,LC-2019-0576159,2019,9,13,SD,MASCULINO,40,SD
8993,LC-2019-0576182,2019,9,13,SD,MASCULINO,51,SD
8994,LC-2019-0576209,2019,9,13,SD,MASCULINO,24,SD
8995,LC-2019-0576227,2019,9,13,SD,MASCULINO,20,SD
8996,LC-2019-0576275,2019,9,13,SD,FEMENINO,42,SD
8997,LC-2019-0576333,2019,9,13,SD,MASCULINO,17,SD
8998,LC-2019-0576644,2019,9,13,SD,MASCULINO,46,SD
8999,LC-2019-0576715,2019,9,13,SD,MASCULINO,29,SD
9000,LC-2019-0576748,2019,9,13,SD,MASCULINO,74,SD
9001,LC-2019-0578186,2019,9,13,SD,SD,0,SD
9002,LC-2019-0583880,2019,9,13,SD,MASCULINO,30,SD
9003,LC-2019-0586011,2019,9,13,SD,MASCULINO,0,SD
9004,LC-2019-0576380,2019,9,14,SD,FEMENINO,0,SD
9005,LC-2019-0576412,2019,9,14,SD,MASCULINO,22,SD
9006,LC-2019-0576412,2019,9,14,SD,FEMENINO,23,SD
9007,LC-2019-0576469,2019,9,14,SD,MASCULINO,21,SD
9008,LC-2019-0576486,2019,9,14,SD,MASCULINO,36,SD
9009,LC-2019-0576493,2019,9,14,SD,MASCULINO,25,SD
9010,LC-2019-0576563,2019,9,14,SD,MASCULINO,26,SD
9011,LC-2019-0576591,2019,9,14,SD,FEMENINO,38,SD
9012,LC-2019-0576591,2019,9,14,SD,MASCULINO,46,SD
9013,LC-2019-0576591,2019,9,14,SD,FEMENINO,46,SD
9014,LC-2019-0576591,2019,9,14,SD,MASCULINO,51,SD
9015,LC-2019-0576591,2019,9,14,SD,MASCULINO,27,SD
9016,LC-2019-0576640,2019,9,14,SD,MASCULINO,39,SD
9017,LC-2019-0576658,2019,9,14,SD,MASCULINO,19,SD
9018,LC-2019-0576777,2019,9,14,SD,MASCULINO,66,SD
9019,LC-2019-0576787,2019,9,14,SD,FEMENINO,64,SD
9020,LC-2019-0576894,2019,9,14,SD,MASCULINO,24,SD
9021,LC-2019-0576916,2019,9,14,SD,FEMENINO,70,SD
9022,LC-2019-0577047,2019,9,14,SD,MASCULINO,23,SD
9023,LC-2019-0577091,2019,9,14,SD,SD,0,SD
9024,LC-2019-0577100,2019,9,14,SD,MASCULINO,26,SD
9025,LC-2019-0577139,2019,9,14,SD,FEMENINO,30,SD
9026,LC-2019-0577144,2019,9,14,SD,FEMENINO,7,SD
9027,LC-2019-0577144,2019,9,14,SD,MASCULINO,37,SD
9028,LC-2019-0577144,2019,9,14,SD,MASCULINO,49,SD
9029,LC-2019-0577144,2019,9,14,SD,MASCULINO,71,SD
9030,LC-2019-0577144,2019,9,14,SD,MASCULINO,40,SD
9031,LC-2019-0577166,2019,9,14,SD,MASCULINO,64,SD
9032,LC-2019-0577194,2019,9,14,SD,MASCULINO,32,SD
9033,LC-2019-0577249,2019,9,14,SD,MASCULINO,37,SD
9034,LC-2019-0577349,2019,9,14,SD,FEMENINO,66,SD
9035,LC-2019-0577547,2019,9,14,SD,MASCULINO,23,SD
9036,LC-2019-0577576,2019,9,14,SD,MASCULINO,56,SD
9037,LC-2019-0577729,2019,9,14,SD,MASCULINO,41,SD
9038,LC-2019-0578382,2019,9,14,SD,MASCULINO,51,SD
9039,LC-2019-0585882,2019,9,14,SD,MASCULINO,38,SD
9040,LC-2019-0589513,2019,9,14,SD,MASCULINO,20,SD
9041,LC-2019-0576941,2019,9,14,SD,MASCULINO,39,SD
9042,LC-2019-0577682,2019,9,15,SD,FEMENINO,29,SD
9043,LC-2019-0577682,2019,9,15,SD,MASCULINO,59,SD
9044,LC-2019-0577738,2019,9,15,SD,MASCULINO,27,SD
9045,LC-2019-0577863,2019,9,15,SD,MASCULINO,21,SD
9046,LC-2019-0577881,2019,9,15,SD,MASCULINO,31,SD
9047,LC-2019-0577906,2019,9,15,SD,FEMENINO,42,SD
9048,LC-2019-0577906,2019,9,15,SD,MASCULINO,26,SD
9049,LC-2019-0578006,2019,9,15,SD,MASCULINO,23,SD
9050,LC-2019-0578074,2019,9,15,SD,MASCULINO,32,SD
9051,LC-2019-0578105,2019,9,15,SD,MASCULINO,0,SD
9052,LC-2019-0578202,2019,9,15,SD,MASCULINO,21,SD
9053,LC-2019-0578344,2019,9,15,SD,MASCULINO,73,SD
9054,LC-2019-0578556,2019,9,15,SD,MASCULINO,22,SD
9055,LC-2019-0578684,2019,9,15,SD,FEMENINO,40,SD
9056,LC-2019-0578684,2019,9,15,SD,MASCULINO,64,SD
9057,LC-2019-0578686,2019,9,15,SD,MASCULINO,33,SD
9058,LC-2019-0578752,2019,9,15,SD,MASCULINO,23,SD
9059,LC-2019-0583998,2019,9,15,SD,FEMENINO,23,SD
9060,LC-2019-0585482,2019,9,15,SD,MASCULINO,39,SD
9061,LC-2019-0578690,2019,9,15,SD,MASCULINO,24,SD
9062,LC-2019-0578927,2019,9,16,SD,FEMENINO,62,SD
9063,LC-2019-0579013,2019,9,16,SD,FEMENINO,19,SD
9064,LC-2019-0579013,2019,9,16,SD,MASCULINO,33,SD
9065,LC-2019-0579101,2019,9,16,SD,MASCULINO,33,SD
9066,LC-2019-0579168,2019,9,16,SD,FEMENINO,31,SD
9067,LC-2019-0579360,2019,9,16,SD,MASCULINO,43,SD
9068,LC-2019-0579536,2019,9,16,SD,MASCULINO,29,SD
9069,LC-2019-0579614,2019,9,16,SD,FEMENINO,26,SD
9070,LC-2019-0579614,2019,9,16,SD,FEMENINO,41,SD
9071,LC-2019-0579670,2019,9,16,SD,FEMENINO,66,SD
9072,LC-2019-0579746,2019,9,16,SD,MASCULINO,26,SD
9073,LC-2019-0579916,2019,9,16,SD,MASCULINO,28,SD
9074,LC-2019-0580112,2019,9,16,SD,MASCULINO,32,SD
9075,LC-2019-0368361,2019,6,12,SD,MASCULINO,21,SD
9076,LC-2019-0580399,2019,9,16,SD,MASCULINO,20,SD
9077,LC-2019-0580536,2019,9,16,SD,MASCULINO,24,SD
9078,LC-2019-0580725,2019,9,16,SD,MASCULINO,35,SD
9079,LC-2019-0580811,2019,9,16,SD,FEMENINO,0,SD
9080,LC-2019-0580925,2019,9,16,SD,MASCULINO,0,SD
9081,LC-2019-0580925,2019,9,16,SD,FEMENINO,0,SD
9082,LC-2019-0581118,2019,9,16,SD,FEMENINO,50,SD
9083,LC-2019-0581145,2019,9,16,SD,FEMENINO,41,SD
9084,LC-2019-0581180,2019,9,16,SD,MASCULINO,29,SD
9085,LC-2019-0581238,2019,9,16,SD,MASCULINO,23,SD
9086,LC-2019-0581381,2019,9,16,SD,MASCULINO,31,SD
9087,LC-2019-0581448,2019,9,16,SD,FEMENINO,38,SD
9088,LC-2019-0581448,2019,9,16,SD,MASCULINO,0,SD
